algorithm;environment;iteration;seed_count;reward_Mean;reward_StdDev;reward_max_mean;reward_max_Max;evaluation_reward_Mean;evaluation_reward_StdDev;duration_Mean;time_total_Mean;entropy_Mean;steps_trained_Mean;steps_sampled_Mean;reward_StdError;reward_upperErrorBound;reward_lowerErrorBound
DDPG;MountainCarContinuous-v0_unchanged;38;11;-1,4847264437485876;0,019674473342880014;-0,003955882607823468;-0,000852991988577755;;;10,752188162370162;391,2317152890292;;1868800,0;38000,0;0,0059320769114711205;-1,4787943668371166;-1,4906585206600587
DDPG;MountainCarContinuous-v0_unchanged;39;11;-1,4847264437485876;0,019674473342880014;-0,003955882607823468;-0,000852991988577755;;;10,817374749617143;402,04909003864634;;1920000,0;39000,0;0,0059320769114711205;-1,4787943668371166;-1,4906585206600587
DDPG;MountainCarContinuous-v0_unchanged;40;11;-1,3003493721616293;0,017582423893447052;-0,00317957074128837;-0,000852991988577755;-0,007745624439692998;0,0064394066835124575;11,330568877133457;413,3796589157798;;1971200,0;40000,0;0,005301300269049418;-1,2950480718925799;-1,3056506724306787
DDPG;MountainCarContinuous-v0_unchanged;41;11;-1,3003493721616293;0,017582423893447052;-0,00317957074128837;-0,000852991988577755;;;10,929587299173528;424,30924621495336;;2022400,0;41000,0;0,005301300269049418;-1,2950480718925799;-1,3056506724306787
DDPG;MountainCarContinuous-v0_unchanged;42;11;-1,3003493721616293;0,017582423893447052;-0,00317957074128837;-0,000852991988577755;;;10,760493603619663;435,069739818573;;2073600,0;42000,0;0,005301300269049418;-1,2950480718925799;-1,3056506724306787
DDPG;MountainCarContinuous-v0_unchanged;43;11;-1,3003493721616293;0,017582423893447052;-0,00317957074128837;-0,000852991988577755;;;10,85229561545632;445,92203543402934;;2124800,0;43000,0;0,005301300269049418;-1,2950480718925799;-1,3056506724306787
DDPG;MountainCarContinuous-v0_unchanged;44;11;-1,3003493721616293;0,017582423893447052;-0,00317957074128837;-0,000852991988577755;;;10,807483738118952;456,7295191721483;;2176000,0;44000,0;0,005301300269049418;-1,2950480718925799;-1,3056506724306787
DDPG;MountainCarContinuous-v0_unchanged;45;11;-1,156793761302518;0,015618874103077484;-0,00317957074128837;-0,000852991988577755;-0,0030026940009900793;0,00396809672166876;11,34526590867476;468,074785080823;;2227200,0;45000,0;0,004709267731609704;-1,1520844935709085;-1,1615030290341277
DDPG;MountainCarContinuous-v0_unchanged;46;11;-1,156793761302518;0,015618874103077484;-0,00317957074128837;-0,000852991988577755;;;10,83689477226951;478,91167985309255;;2278400,0;46000,0;0,004709267731609704;-1,1520844935709085;-1,1615030290341277
DDPG;MountainCarContinuous-v0_unchanged;47;11;-1,156793761302518;0,015618874103077484;-0,00317957074128837;-0,000852991988577755;;;10,818344961513173;489,7300248146057;;2329600,0;47000,0;0,004709267731609704;-1,1520844935709085;-1,1615030290341277
DDPG;MountainCarContinuous-v0_unchanged;48;11;-1,156793761302518;0,015618874103077484;-0,00317957074128837;-0,000852991988577755;;;10,721184166994961;500,4512089816007;;2380800,0;48000,0;0,004709267731609704;-1,1520844935709085;-1,1615030290341277
DDPG;MountainCarContinuous-v0_unchanged;49;11;-1,156793761302518;0,015618874103077484;-0,00317957074128837;-0,000852991988577755;;;10,796543923291294;511,24775290489197;;2432000,0;49000,0;0,004709267731609704;-1,1520844935709085;-1,1615030290341277
DDPG;MountainCarContinuous-v0_unchanged;50;11;-1,0417667406959619;0,014100523125985873;-0,003086408813027897;-0,000852991988577755;-0,0044052553047546315;0,007855714759945343;11,39061433618719;522,6383672410792;;2483200,0;50000,0;0,0042514676869658515;-1,037515273008996;-1,0460182083829277
DDPG;MountainCarContinuous-v0_unchanged;51;11;-1,0417667406959619;0,014100523125985873;-0,003086408813027897;-0,000852991988577755;;;10,781118111176925;533,4194853522561;;2534400,0;51000,0;0,0042514676869658515;-1,037515273008996;-1,0460182083829277
DDPG;MountainCarContinuous-v0_unchanged;52;11;-1,0417667406959619;0,014100523125985873;-0,003086408813027897;-0,000852991988577755;;;10,772791212255305;544,1922765645114;;2585600,0;52000,0;0,0042514676869658515;-1,037515273008996;-1,0460182083829277
DDPG;MountainCarContinuous-v0_unchanged;53;11;-1,0417667406959619;0,014100523125985873;-0,003086408813027897;-0,000852991988577755;;;10,78658483245156;554,978861396963;;2636800,0;53000,0;0,0042514676869658515;-1,037515273008996;-1,0460182083829277
DDPG;MountainCarContinuous-v0_unchanged;54;11;-1,0417667406959619;0,014100523125985873;-0,003086408813027897;-0,000852991988577755;;;10,976621627807617;565,9554830247706;;2688000,0;54000,0;0,0042514676869658515;-1,037515273008996;-1,0460182083829277
DDPG;MountainCarContinuous-v0_unchanged;55;11;-0,947385739758642;0,012727234569059236;-0,002130672650354884;-0,000852991988577755;-0,0013848444131811886;0,0013726437090276202;11,457361112941395;577,412844137712;;2739200,0;55000,0;0,0038374056076736444;-0,9435483341509684;-0,9512231453663157
DDPG;MountainCarContinuous-v0_unchanged;56;11;-0,947385739758642;0,012727234569059236;-0,002130672650354884;-0,000852991988577755;;;10,859516338868575;588,2723604765805;;2790400,0;56000,0;0,0038374056076736444;-0,9435483341509684;-0,9512231453663157
DDPG;MountainCarContinuous-v0_unchanged;57;11;-0,947385739758642;0,012727234569059236;-0,002130672650354884;-0,000852991988577755;;;10,885776714845138;599,1581371914257;;2841600,0;57000,0;0,0038374056076736444;-0,9435483341509684;-0,9512231453663157
DDPG;MountainCarContinuous-v0_unchanged;58;11;-0,947385739758642;0,012727234569059236;-0,002130672650354884;-0,000852991988577755;;;10,89373482357372;610,0518720149994;;2892800,0;58000,0;0,0038374056076736444;-0,9435483341509684;-0,9512231453663157
DDPG;MountainCarContinuous-v0_unchanged;59;11;-0,947385739758642;0,012727234569059236;-0,002130672650354884;-0,000852991988577755;;;10,944990461522883;620,9968624765223;;2944000,0;59000,0;0,0038374056076736444;-0,9435483341509684;-0,9512231453663157
DDPG;MountainCarContinuous-v0_unchanged;60;11;-0,8688800957914872;0,011493984669485972;-0,0020124111317837315;-0,000852991988577755;-0,021318000118479803;0,05457285813785793;11,466059576381337;632,4629220529037;;2995200,0;60000,0;0,0034655667722529176;-0,8654145290192342;-0,8723456625637401
DDPG;MountainCarContinuous-v0_unchanged;61;11;-0,8688800957914872;0,011493984669485972;-0,0020124111317837315;-0,000852991988577755;;;10,995789376172153;643,4587114290757;;3046400,0;61000,0;0,0034655667722529176;-0,8654145290192342;-0,8723456625637401
DDPG;MountainCarContinuous-v0_unchanged;62;11;-0,8688800957914872;0,011493984669485972;-0,0020124111317837315;-0,000852991988577755;;;10,93952989578247;654,3982413248582;;3097600,0;62000,0;0,0034655667722529176;-0,8654145290192342;-0,8723456625637401
DDPG;MountainCarContinuous-v0_unchanged;63;11;-0,8688800957914872;0,011493984669485972;-0,0020124111317837315;-0,000852991988577755;;;10,959832169792868;665,3580734946511;;3148800,0;63000,0;0,0034655667722529176;-0,8654145290192342;-0,8723456625637401
DDPG;MountainCarContinuous-v0_unchanged;64;11;-0,8688800957914872;0,011493984669485972;-0,0020124111317837315;-0,000852991988577755;;;10,973594773899425;676,3316682685505;;3200000,0;64000,0;0,0034655667722529176;-0,8654145290192342;-0,8723456625637401
DDPG;MountainCarContinuous-v0_unchanged;65;11;-0,8023379827141089;0,010593743141052185;-0,0017160965987740564;-0,0006729583744341737;-0,0009536367153177461;0,0013886040196962402;11,512614618648183;687,8442828871987;;3251200,0;65000,0;0,0031941337385701053;-0,7991438489755388;-0,8055321164526791
DDPG;MountainCarContinuous-v0_unchanged;66;11;-0,8023379827141089;0,010593743141052185;-0,0017160965987740564;-0,0006729583744341737;;;11,029510411349209;698,8737932985479;;3302400,0;66000,0;0,0031941337385701053;-0,7991438489755388;-0,8055321164526791
DDPG;MountainCarContinuous-v0_unchanged;67;11;-0,8023379827141089;0,010593743141052185;-0,0017160965987740564;-0,0006729583744341737;;;10,964568333192306;709,8383616317402;;3353600,0;67000,0;0,0031941337385701053;-0,7991438489755388;-0,8055321164526791
DDPG;MountainCarContinuous-v0_unchanged;68;11;-0,8023379827141089;0,010593743141052185;-0,0017160965987740564;-0,0006729583744341737;;;10,931824619119817;720,7701862508601;;3404800,0;68000,0;0,0031941337385701053;-0,7991438489755388;-0,8055321164526791
DDPG;MountainCarContinuous-v0_unchanged;69;11;-0,8023379827141089;0,010593743141052185;-0,0017160965987740564;-0,0006729583744341737;;;11,00523456660184;731,7754208174618;;3456000,0;69000,0;0,0031941337385701053;-0,7991438489755388;-0,8055321164526791
DDPG;MountainCarContinuous-v0_unchanged;70;11;-0,7452510231515322;0,009820232490305942;-0,001263457659267883;-0,0006729583744341737;-0,003758384220702683;0,003048473250630615;11,513812606984919;743,2892334244468;;3507200,0;70000,0;0,0029609115022183846;-0,7422901116493139;-0,7482119346537506
DDPG;MountainCarContinuous-v0_unchanged;71;11;-0,7452510231515322;0,009820232490305942;-0,001263457659267883;-0,0006729583744341737;;;10,976782950488003;754,2660163749348;;3558400,0;71000,0;0,0029609115022183846;-0,7422901116493139;-0,7482119346537506
DDPG;MountainCarContinuous-v0_unchanged;72;11;-0,7452510231515322;0,009820232490305942;-0,001263457659267883;-0,0006729583744341737;;;11,109297448938543;765,3753138238734;;3609600,0;72000,0;0,0029609115022183846;-0,7422901116493139;-0,7482119346537506
DDPG;MountainCarContinuous-v0_unchanged;73;11;-0,7452510231515322;0,009820232490305942;-0,001263457659267883;-0,0006729583744341737;;;10,864908586848866;776,2402224107223;;3660800,0;73000,0;0,0029609115022183846;-0,7422901116493139;-0,7482119346537506
DDPG;MountainCarContinuous-v0_unchanged;74;11;-0,7452510231515322;0,009820232490305942;-0,001263457659267883;-0,0006729583744341737;;;10,994067647240378;787,2342900579625;;3712000,0;74000,0;0,0029609115022183846;-0,7422901116493139;-0,7482119346537506
DDPG;MountainCarContinuous-v0_unchanged;75;11;-0,6957856790424503;0,009242222223539365;-0,001145401547116233;-0,0005315404766967898;-0,003002749140809736;0,006402271801643092;11,60566147890958;798,8399515368721;;3763200,0;75000,0;0,0027866348495058425;-0,6929990441929444;-0,6985723138919561
DDPG;MountainCarContinuous-v0_unchanged;76;11;-0,6957856790424503;0,009242222223539365;-0,001145401547116233;-0,0005315404766967898;;;11,061125473542647;809,9010770104148;;3814400,0;76000,0;0,0027866348495058425;-0,6929990441929444;-0,6985723138919561
DDPG;MountainCarContinuous-v0_unchanged;77;11;-0,6957856790424503;0,009242222223539365;-0,001145401547116233;-0,0005315404766967898;;;11,084003253416581;820,9850802638314;;3865600,0;77000,0;0,0027866348495058425;-0,6929990441929444;-0,6985723138919561
DDPG;MountainCarContinuous-v0_unchanged;78;11;-0,6957856790424503;0,009242222223539365;-0,001145401547116233;-0,0005315404766967898;;;11,223387609828603;832,20846787366;;3916800,0;78000,0;0,0027866348495058425;-0,6929990441929444;-0,6985723138919561
DDPG;MountainCarContinuous-v0_unchanged;79;11;-0,6957856790424503;0,009242222223539365;-0,001145401547116233;-0,0005315404766967898;;;11,119301535866477;843,3277694095265;;3968000,0;79000,0;0,0027866348495058425;-0,6929990441929444;-0,6985723138919561
DDPG;MountainCarContinuous-v0_unchanged;80;11;-0,6524425503288634;0,008667677649561377;-0,0010315119832958563;-0,0003478502334782977;-0,0011785861858374643;0,0014599578865999638;11,669214595447887;854,9969840049744;;4019200,0;80000,0;0,0026134031424858806;-0,6498291471863775;-0,6550559534713494
DDPG;MountainCarContinuous-v0_unchanged;81;11;-0,6524425503288634;0,008667677649561377;-0,0010315119832958563;-0,0003478502334782977;;;11,020268635316329;866,0172526402907;;4070400,0;81000,0;0,0026134031424858806;-0,6498291471863775;-0,6550559534713494
DDPG;MountainCarContinuous-v0_unchanged;82;11;-0,6524425503288634;0,008667677649561377;-0,0010315119832958563;-0,0003478502334782977;;;11,095509615811435;877,1127622561021;;4121600,0;82000,0;0,0026134031424858806;-0,6498291471863775;-0,6550559534713494
DDPG;MountainCarContinuous-v0_unchanged;83;11;-0,6524425503288634;0,008667677649561377;-0,0010315119832958563;-0,0003478502334782977;;;11,117973501032049;888,2307357571342;;4172800,0;83000,0;0,0026134031424858806;-0,6498291471863775;-0,6550559534713494
DDPG;MountainCarContinuous-v0_unchanged;84;11;-0,6524425503288634;0,008667677649561377;-0,0010315119832958563;-0,0003478502334782977;;;11,073533188213002;899,3042689453472;;4224000,0;84000,0;0,0026134031424858806;-0,6498291471863775;-0,6550559534713494
DDPG;MountainCarContinuous-v0_unchanged;85;11;-0,6141746962590822;0,008183078073031851;-0,0008694077776446821;-0,0003478502334782977;-0,0017581703202497743;0,002522669287297094;11,52887959913774;910,833148544485;;4275200,0;85000,0;0,0024672908725846487;-0,6117074053864975;-0,6166419871316668
DDPG;MountainCarContinuous-v0_unchanged;86;11;-0,6141746962590822;0,008183078073031851;-0,0008694077776446821;-0,0003478502334782977;;;11,031017368490046;921,864165912975;;4326400,0;86000,0;0,0024672908725846487;-0,6117074053864975;-0,6166419871316668
DDPG;MountainCarContinuous-v0_unchanged;87;11;-0,6141746962590822;0,008183078073031851;-0,0008694077776446821;-0,0003478502334782977;;;11,006045038049871;932,8702109510249;;4377600,0;87000,0;0,0024672908725846487;-0,6117074053864975;-0,6166419871316668
DDPG;MountainCarContinuous-v0_unchanged;88;11;-0,6141746962590822;0,008183078073031851;-0,0008694077776446821;-0,0003478502334782977;;;11,146642966703935;944,0168539177288;;4428800,0;88000,0;0,0024672908725846487;-0,6117074053864975;-0,6166419871316668
DDPG;MountainCarContinuous-v0_unchanged;89;11;-0,6141746962590822;0,008183078073031851;-0,0008694077776446821;-0,0003478502334782977;;;11,091377778486772;955,1082316962155;;4480000,0;89000,0;0,0024672908725846487;-0,6117074053864975;-0,6166419871316668
DDPG;MountainCarContinuous-v0_unchanged;90;11;-0,5802851918133217;0,007839391017820491;-0,0007961311044359772;-0,0003478502334782977;-0,01286608557274596;0,029506638327556706;11,639548041603781;966,7477797378193;;4531200,0;90000,0;0,002363665326453899;-0,5779215264868678;-0,5826488571397757
DDPG;MountainCarContinuous-v0_unchanged;91;11;-0,5802851918133217;0,007839391017820491;-0,0007961311044359772;-0,0003478502334782977;;;11,170809160579335;977,9185888983986;;4582400,0;91000,0;0,002363665326453899;-0,5779215264868678;-0,5826488571397757
DDPG;MountainCarContinuous-v0_unchanged;92;11;-0,5802851918133217;0,007839391017820491;-0,0007961311044359772;-0,0003478502334782977;;;11,112205180254849;989,0307940786535;;4633600,0;92000,0;0,002363665326453899;-0,5779215264868678;-0,5826488571397757
DDPG;MountainCarContinuous-v0_unchanged;93;11;-0,5802851918133217;0,007839391017820491;-0,0007961311044359772;-0,0003478502334782977;;;11,126431270079179;1000,1572253487327;;4684800,0;93000,0;0,002363665326453899;-0,5779215264868678;-0,5826488571397757
DDPG;MountainCarContinuous-v0_unchanged;94;11;-0,5802851918133217;0,007839391017820491;-0,0007961311044359772;-0,0003478502334782977;;;11,202805800871415;1011,3600311496041;;4736000,0;94000,0;0,002363665326453899;-0,5779215264868678;-0,5826488571397757
DDPG;MountainCarContinuous-v0_unchanged;95;11;-0,5499185500675667;0,007477578064026187;-0,0007961311044359772;-0,0003478502334782977;-0,004360309413952768;0,00857278797045088;11,66656931963834;1023,0266004692425;;4787200,0;95000,0;0,0022545746162697263;-0,547663975451297;-0,5521731246838365
DDPG;MountainCarContinuous-v0_unchanged;96;11;-0,5499185500675667;0,007477578064026187;-0,0007961311044359772;-0,0003478502334782977;;;11,097345157103105;1034,1239456263456;;4838400,0;96000,0;0,0022545746162697263;-0,547663975451297;-0,5521731246838365
DDPG;MountainCarContinuous-v0_unchanged;97;11;-0,5499185500675667;0,007477578064026187;-0,0007961311044359772;-0,0003478502334782977;;;11,153233051300049;1045,2771786776457;;4889600,0;97000,0;0,0022545746162697263;-0,547663975451297;-0,5521731246838365
DDPG;MountainCarContinuous-v0_unchanged;98;11;-0,5499185500675667;0,007477578064026187;-0,0007961311044359772;-0,0003478502334782977;;;11,129510185935281;1056,406688863581;;4940800,0;98000,0;0,0022545746162697263;-0,547663975451297;-0,5521731246838365
DDPG;MountainCarContinuous-v0_unchanged;99;11;-0,5499185500675667;0,007477578064026187;-0,0007961311044359772;-0,0003478502334782977;;;11,073929634961216;1067,480618498542;;4992000,0;99000,0;0,0022545746162697263;-0,547663975451297;-0,5521731246838365
DDPG;MountainCarContinuous-v0_unchanged;100;11;-0,5226622849651551;0,007219806387086932;-0,0007961311044359772;-0,0003478502334782977;-0,006952390066976493;0,006757824188047384;11,780632452531295;1079,2612509510734;;5043200,0;100000,0;0,0021768535313617067;-0,5204854314337934;-0,5248391384965168
PPO;MountainCarContinuous-v0_unchanged;1;11;68,54602286367665;3,781354377162347;68,54602286367665;71,21984418583759;;;6,2035933624614366;6,2035933624614366;1,3089510338854988;0,0;4000,0;1,1401212425832312;69,68614410625989;67,40590162109342
PPO;MountainCarContinuous-v0_unchanged;2;11;-38,88726590876188;19,84841208372196;-16,815416654947914;71,21984418583759;;;6,05883771722967;12,262431079691106;1,20735987549513;0,0;8000,0;5,984521415096539;-32,902744493665345;-44,87178732385842
PPO;MountainCarContinuous-v0_unchanged;3;11;-41,32887846253587;10,076280834391678;-5,255850109583132;71,21984418583759;;;6,064859303561124;18,32729038325223;1,096718259902397;0,0;12000,0;3,038112982720585;-38,290765479815285;-44,36699144525645
PPO;MountainCarContinuous-v0_unchanged;4;11;-39,82561573622031;8,252498113731408;-1,5494066204470145;71,21984418583759;;;6,045439178293401;24,372729561545633;1,008025719066257;0,0;16000,0;2,4882218023966147;-37,33739393382369;-42,31383753861692
PPO;MountainCarContinuous-v0_unchanged;5;11;-37,869082592055705;8,458066611888444;1,9768517456587298;71,21984418583759;;;6,054001331329346;30,42673089287498;0,9044598805439936;0,0;20000,0;2,5502030366787745;-35,31887955537693;-40,41928562873448
PPO;MountainCarContinuous-v0_unchanged;6;11;-37,662856557818245;9,155908901175703;2,0123016115322;71,21984418583759;;;6,073350776325572;36,50008166920055;0,8142557832870772;0,0;24000,0;2,7606104036250008;-34,90224615419324;-40,423466961443246
PPO;MountainCarContinuous-v0_unchanged;7;11;-35,74257629878211;8,093943538327855;6,694978517546146;78,20687047198805;;;6,065253842960704;42,565335512161255;0,7153290374828045;0,0;28000,0;2,440415799177733;-33,302160499604376;-38,18299209795985
PPO;MountainCarContinuous-v0_unchanged;8;11;-32,973817114029565;8,626562776070381;10,268586640999409;79,06668090485009;;;6,061420982534235;48,62675649469549;0,6272621741993156;0,0;32000,0;2,601006541697466;-30,3728105723321;-35,57482365572703
