algorithm;environment;iteration;seed_count;reward_Mean;reward_StdDev;reward_max_mean;reward_max_Max;evaluation_reward_Mean;evaluation_reward_StdDev;duration_Mean;time_total_Mean;entropy_Mean;steps_trained_Mean;steps_sampled_Mean;reward_StdError;reward_upperErrorBound;reward_lowerErrorBound
TD3;Ant-V4_unchanged;40;11;156,74340324770563;30,14859313408847;866,459993205801;899,8910138151327;691,0653415796343;172,79752316020142;13,378175605427135;354,6487830985676;;600000,0;40000,0;9,090142852986947;165,8335461006926;147,65326039471867
TD3;Ant-V4_unchanged;41;11;162,30928759294594;27,586902187822222;866,459993205801;899,8910138151327;;;9,926989967172796;364,5757730657404;;620000,0;41000,0;8,317763971385528;170,62705156433145;153,99152362156042
TD3;Ant-V4_unchanged;42;11;167,1211167196916;26,848023484410586;866,459993205801;899,8910138151327;;;9,702004649422385;374,2777777151628;;640000,0;42000,0;8,09498366004001;175,2161003797316;159,02613305965158
TD3;Ant-V4_unchanged;43;11;171,7680303317485;26,307124170693545;866,459993205801;899,8910138151327;;;9,686024275693027;383,9638019908558;;660000,0;43000,0;7,931896380679995;179,6999267124285;163,8361339510685
TD3;Ant-V4_unchanged;44;11;178,33427824171574;26,450020478278496;866,459993205801;899,8910138151327;;;9,68204496123574;393,6458469520916;;680000,0;44000,0;7,974981238515132;186,30925948023088;170,3592970032006
TD3;Ant-V4_unchanged;45;11;187,59701834105542;30,647586959126077;866,459993205801;899,8910138151327;717,9860620242526;216,03206187512149;13,509582541205667;407,1554294932972;;700000,0;45000,0;9,240595152110037;196,83761349316546;178,35642318894537
TD3;Ant-V4_unchanged;46;11;192,6483210627438;26,654452424806003;870,4550311637042;899,8910138151327;;;9,6534217487682;416,80885124206543;;720000,0;46000,0;8,03661978958729;200,6849408523311;184,6117012731565
TD3;Ant-V4_unchanged;47;11;199,29919027984033;24,327841308372523;870,4550311637042;899,8910138151327;;;9,652116493745284;426,4609677358107;;740000,0;47000,0;7,33512014356186;206,63431042340218;191,96407013627848
TD3;Ant-V4_unchanged;48;11;204,26238159168244;23,948367801084324;870,4550311637042;899,8910138151327;;;9,641483913768422;436,1024516495791;;760000,0;48000,0;7,220704576147755;211,4830861678302;197,04167701553467
TD3;Ant-V4_unchanged;49;11;213,23106662819208;23,59622214623936;872,6831214105089;899,8910138151327;;;9,696195190603083;445,79864684018224;;780000,0;49000,0;7,1145286662682325;220,3455952944603;206,11653796192385
TD3;Ant-V4_unchanged;50;11;221,8022334711578;28,525476613032783;875,3784797148351;908,2695840663207;735,5132740824973;217,71917138026262;13,536414796655828;459,335061636838;;800000,0;50000,0;8,600754808317065;230,40298827947487;213,2014786628407
TD3;Ant-V4_unchanged;51;11;229,32659293442583;24,84430394815595;875,4429467620243;908,2695840663207;;;9,653751481663097;468,9888131185011;;820000,0;51000,0;7,490839488507142;236,81743242293297;221,8357534459187
TD3;Ant-V4_unchanged;52;11;236,17753710451737;22,77268205590662;875,572354552848;908,2695840663207;;;9,753481778231533;478,7422948967327;;840000,0;52000,0;6,866221986318316;243,0437590908357;229,31131511819905
TD3;Ant-V4_unchanged;53;11;241,35402941651444;22,17871833672941;875,572354552848;908,2695840663207;;;9,663066192106767;488,40536108883947;;860000,0;53000,0;6,687135186718786;248,04116460323323;234,66689422979564
TD3;Ant-V4_unchanged;54;11;248,9597696539432;23,65307048819642;877,8309551323397;909,0660008221386;;;9,624434124339711;498,02979521317917;;880000,0;54000,0;7,131669086288722;256,0914387402319;241,82810056765447
TD3;Ant-V4_unchanged;55;11;254,63117246797293;28,453358916410114;877,8691818965574;909,0660008221386;823,1060229448788;79,47246741147329;14,622291413220493;512,6520866263996;;900000,0;55000,0;8,579010504640513;263,21018297261344;246,05216196333242
TD3;Ant-V4_unchanged;56;11;264,50485418804783;24,046469226208746;877,8691818965574;909,0660008221386;;;9,921184561469339;522,573271187869;;920000,0;56000,0;7,250283268742014;271,75513745678984;257,2545709193058
TD3;Ant-V4_unchanged;57;11;273,6748165804989;22,306207235199345;877,8691818965574;909,0660008221386;;;9,887702616778286;532,4609738046473;;940000,0;57000,0;6,725574535915194;280,4003911164141;266,9492420445837
TD3;Ant-V4_unchanged;58;11;278,4065374871135;21,892444757445976;880,8611072022476;941,6012568353092;;;9,709609465165572;542,1705832698128;;960000,0;58000,0;6,600820454911949;285,00735794202546;271,8057170322015
TD3;Ant-V4_unchanged;59;11;285,60785381809734;21,62409462317991;880,8611072022476;941,6012568353092;;;9,807212244380604;551,9777955141934;;980000,0;59000,0;6,519909845111764;292,1277636632091;279,08794397298556
TD3;Ant-V4_unchanged;60;11;291,21302630464083;24,779539650167912;884,7892965006654;957,9917998081091;828,0569110859341;136,8132937856484;14,219364296306264;566,1971598104997;;1000000,0;60000,0;7,471312317940134;298,684338622581;283,7417139867007
TD3;Ant-V4_unchanged;61;11;301,51107485049823;18,712325084150663;887,3204295258712;957,9917998081091;;;9,917752916162664;576,1149127266624;;1020000,0;61000,0;5,641978296298481;307,1530531467967;295,86909655419976
TD3;Ant-V4_unchanged;62;11;311,9325116948402;18,225953770216385;894,3006518839164;1001,5893256860833;;;9,782136743718928;585,8970494703813;;1040000,0;62000,0;5,495331827470102;317,4278435223103;306,43717986737005
TD3;Ant-V4_unchanged;63;11;317,5284741001341;19,74717758923151;898,3220506297713;1040,6895666527107;;;9,589440215717662;595,4864896860989;;1060000,0;63000,0;5,953998066545073;323,48247216667914;311,574476033589
TD3;Ant-V4_unchanged;64;11;327,60667342464274;18,26489656087152;902,7472966698857;1040,6895666527107;;;9,67375443198464;605,1602441180836;;1080000,0;64000,0;5,507073520642143;333,1137469452849;322,09959990400057
TD3;Ant-V4_unchanged;65;11;332,4402847904991;24,561617524292785;902,7472966698857;1040,6895666527107;832,1160378078113;101,87745279168584;14,517788648605347;619,678032766689;;1100000,0;65000,0;7,405606324754279;339,8458911152534;325,03467846574483
TD3;Ant-V4_unchanged;66;11;342,9248371692022;19,401129543963847;902,7472966698857;1040,6895666527107;;;9,701394666324962;629,3794274330139;;1120000,0;66000,0;5,849660655127914;348,7744978243301;337,07517651407426
TD3;Ant-V4_unchanged;67;11;357,04815442291823;19,070623384500582;902,7472966698857;1040,6895666527107;;;9,644426605918191;639,0238540389321;;1140000,0;67000,0;5,750009298596912;362,79816372151515;351,2981451243213
TD3;Ant-V4_unchanged;68;11;360,9976177471199;21,343292133974206;902,7472966698857;1040,6895666527107;;;9,483670841563832;648,5075248804959;;1160000,0;68000,0;6,435244709030568;367,4328624561504;354,56237303808933
TD3;Ant-V4_unchanged;69;11;372,53484690029126;21,437004279678224;907,267550964974;1040,6895666527107;;;9,40904619477012;657,916571075266;;1180000,0;69000,0;6,463499984085054;378,9983468843763;366,0713469162062
TD3;Ant-V4_unchanged;70;11;379,3592322546605;27,351284276142227;907,267550964974;1040,6895666527107;803,7734143404384;154,21874570774128;14,081544009121982;671,998115084388;;1200000,0;70000,0;8,246722498028287;387,60595475268883;371,1125097566322
TD3;Ant-V4_unchanged;71;11;392,2025398139049;22,984741859742485;911,0686745375192;1040,6895666527107;;;9,674232244491577;681,6723473288796;;1220000,0;71000,0;6,930160422903764;399,13270023680866;385,2723793910011
TD3;Ant-V4_unchanged;72;11;402,7909786781307;20,212560662498344;912,430900339034;1040,6895666527107;;;9,644996664740823;691,3173439936204;;1240000,0;72000,0;6,094316342709488;408,8852950208402;396,69666233542125
TD3;Ant-V4_unchanged;73;11;405,4249780038775;22,77491085484168;912,430900339034;1040,6895666527107;;;9,72397431460294;701,0413183082234;;1260000,0;73000,0;6,866893994482019;412,29187199835957;398,5580840093955
TD3;Ant-V4_unchanged;74;11;416,10552817775425;24,203348315149444;913,1566204056747;1040,6895666527107;;;9,614568341862071;710,6558866500854;;1280000,0;74000,0;7,297584093784659;423,40311227153893;408,8079440839696
TD3;Ant-V4_unchanged;75;11;422,82838720386394;29,66743511969552;913,2348061442754;1040,6895666527107;834,1043937775835;104,12459359094527;14,586653102527965;725,2425397526134;;1300000,0;75000,0;8,94506825311296;431,7734554569769;413,883318950751
TD3;Ant-V4_unchanged;76;11;434,74636352297165;26,1938638143209;913,2348061442754;1040,6895666527107;;;9,780813542279331;735,0233532948928;;1320000,0;76000,0;7,897747098342722;442,6441106213144;426,8486164246289
TD3;Ant-V4_unchanged;77;11;446,63066613989014;20,556230848810916;915,1716043009193;1040,6895666527107;;;9,65289655598727;744,67624985088;;1340000,0;77000,0;6,1979368026758825;452,828602942566;440,43272933721425
TD3;Ant-V4_unchanged;78;11;451,88861812555444;24,57896592958055;917,242790456226;1040,6895666527107;;;9,757384191859853;754,4336340427399;;1360000,0;78000,0;7,410837065758874;459,2994551913133;444,4777810597956
TD3;Ant-V4_unchanged;79;11;461,5236485978894;25,63819249342938;919,5880968968845;1040,6895666527107;;;9,573816147717563;764,0074501904575;;1380000,0;79000,0;7,730205891237419;469,2538544891268;453,793442706652
TD3;Ant-V4_unchanged;80;11;469,8228767101889;31,18635993344415;923,4651344678692;1063,907133144601;835,729826487232;156,71644580081247;14,03258380022916;778,0400339906865;;1400000,0;80000,0;9,403041316018841;479,22591802620775;460,41983539417004
TD3;Ant-V4_unchanged;81;11;482,7942074926301;26,911121421503584;927,7777500618154;1063,907133144601;;;9,72793652794578;787,7679705186324;;1420000,0;81000,0;8,114008403893003;490,90821589652313;474,6801990887371
TD3;Ant-V4_unchanged;82;11;492,6237329461448;23,741128922179133;937,813256509091;1063,907133144601;;;9,595237905328924;797,3632084239613;;1440000,0;82000,0;7,158219703120262;499,78195264926507;485,46551324302453
TD3;Ant-V4_unchanged;83;11;500,493787233031;25,204052908674868;942,3138314431278;1111,5529502661834;;;9,471921877427535;806,8351303013889;;1460000,0;83000,0;7,599307881303654;508,0930951143347;492,89447935172734
TD3;Ant-V4_unchanged;84;11;509,20079429555136;27,55730587456396;948,6890188745284;1111,5529502661834;;;9,436461838808926;816,2715921401978;;1480000,0;84000,0;8,308840347180483;517,5096346427318;500,8919539483709
TD3;Ant-V4_unchanged;85;11;518,3060710519512;33,136698738833296;949,194612687955;1111,5529502661834;865,6968111691399;134,05897266994967;14,3847412629561;830,6563334031539;;1500000,0;85000,0;9,991090591613911;528,2971616435651;508,3149804603373
TD3;Ant-V4_unchanged;86;11;531,366315434081;29,77792851809916;950,6560856342453;1111,5529502661834;;;9,656758113340898;840,3130915164948;;1520000,0;86000,0;8,97838326623261;540,3446987003136;522,3879321678484
TD3;Ant-V4_unchanged;87;11;540,6358958389229;28,91576659270321;959,5648321971904;1111,5529502661834;;;9,564835938540371;849,8779274550351;;1540000,0;87000,0;8,718431664862724;549,3543275037856;531,9174641740602
TD3;Ant-V4_unchanged;88;11;547,6613014688941;29,982801200424184;959,5648321971904;1111,5529502661834;;;9,450993754646994;859,3289212096821;;1560000,0;88000,0;9,040154704147682;556,7014561730417;538,6211467647464
TD3;Ant-V4_unchanged;89;11;553,6481082775316;32,532047418842716;959,5648321971904;1111,5529502661834;;;9,490146550265225;868,8190677599473;;1580000,0;89000,0;9,808781359122833;563,4568896366544;543,8393269184088
TD3;Ant-V4_unchanged;90;11;560,1947760760612;34,62958488366887;959,5648321971904;1111,5529502661834;833,9975785183523;129,2951244607775;14,122981223193081;882,9420489831405;;1600000,0;90000,0;10,4412127004448;570,635988776506;549,7535633756164
TD3;Ant-V4_unchanged;91;11;571,3051808647554;39,60632591666725;964,4437220642344;1111,5529502661834;;;9,63674876906655;892,5787977522069;;1620000,0;91000,0;11,94175658091947;583,2469374456748;559,3634242838359
TD3;Ant-V4_unchanged;92;11;578,9108513153376;40,61615819465244;964,4437220642344;1111,5529502661834;;;9,692967436530374;902,2717651887374;;1640000,0;92000,0;12,24623246885281;591,1570837841904;566,6646188464848
TD3;Ant-V4_unchanged;93;11;584,7526036486851;43,880405214655696;973,6684209346458;1111,5529502661834;;;9,600872148167003;911,8726373369044;;1660000,0;93000,0;13,230439976887949;597,983043625573;571,5221636717971
TD3;Ant-V4_unchanged;94;11;589,570365882987;46,61985793949113;973,6684209346458;1111,5529502661834;;;9,702139355919577;921,5747766928239;;1680000,0;94000,0;14,056416051360301;603,6267819343473;575,5139498316266
TD3;Ant-V4_unchanged;95;11;594,8665693046541;49,749708588791236;975,0418404276302;1111,5529502661834;875,321840407977;155,2511739116001;14,127682187340476;935,7024588801644;;1700000,0;95000,0;15,00010152895836;609,8666708336125;579,8664677756958
TD3;Ant-V4_unchanged;96;11;602,0201680342435;56,70924907809728;976,6465395055399;1111,5529502661834;;;9,68921474976973;945,3916736299342;;1720000,0;96000,0;17,098481939532412;619,118649973776;584,921686094711
TD3;Ant-V4_unchanged;97;11;610,6710356292583;59,84456435837482;980,1965636339905;1111,5529502661834;;;9,618412082845515;955,0100857127796;;1740000,0;97000,0;18,0438150653641;628,7148506946224;592,6272205638942
TD3;Ant-V4_unchanged;98;11;616,273701125918;66,81667388756048;989,2475244550711;1211,1135192980696;;;9,696668603203513;964,7067543159832;;1760000,0;98000,0;20,14598518405231;636,4196863099703;596,1277159418657
TD3;Ant-V4_unchanged;99;11;621,7403742616667;69,74826645655696;989,2475244550711;1211,1135192980696;;;9,66077715700323;974,3675314729863;;1780000,0;99000,0;21,02989360128462;642,7702678629513;600,7104806603821
TD3;Ant-V4_unchanged;100;11;628,6379801064634;75,00978165426764;993,4539599290936;1242,878420507849;899,3509953314359;186,13781176864427;14,467483758926392;988,8350152319127;;1800000,0;100000,0;22,616300123062704;651,2542802295261;606,0216799834006
TD3;Ant-V4_unchanged;101;11;643,054402008574;80,62353613611334;1003,8842790260861;1242,878420507849;;;9,911616260355169;998,746631492268;;1820000,0;101000,0;24,30891078501345;667,3633127935875;618,7454912235605
TD3;Ant-V4_unchanged;102;11;651,4220821045918;84,3946417427327;1006,1166349759791;1242,878420507849;;;9,782590519298207;1008,5292220115662;;1840000,0;102000,0;25,445941907009992;676,8680240116018;625,9761401975818
TD3;Ant-V4_unchanged;103;11;659,488297933723;86,29646068856407;1015,0198980342531;1242,878420507849;;;9,765998992052944;1018,2952210036191;;1860000,0;103000,0;26,019361894511075;685,5076598282341;633,4689360392118
TD3;Ant-V4_unchanged;104;11;667,8636082638109;85,89681360666866;1020,2523516385559;1242,878420507849;;;9,813934347846292;1028,1091553514655;;1880000,0;104000,0;25,89886376549221;693,7624720293031;641,9647444983186
TD3;Ant-V4_unchanged;105;11;677,5755236226191;89,93664200098408;1024,0076889909694;1284,187131384398;952,7067440075324;138,06575665003652;14,744045517661355;1042,8532008691268;;1900000,0;105000,0;27,116917856525678;704,6924414791448;650,4586057660935
TD3;Ant-V4_unchanged;106;11;685,6914332475741;94,43203764511419;1025,7563366770748;1303,4222559315572;;;9,837580594149502;1052,6907814632762;;1920000,0;106000,0;28,472330641596372;714,1637638891705;657,2191026059777
TD3;Ant-V4_unchanged;107;11;692,361948989744;99,29172410922882;1048,4249159857231;1332,894642695703;;;9,815304040908813;1062,506085504185;;1940000,0;107000,0;29,93758124161793;722,2995302313619;662,424367748126
TD3;Ant-V4_unchanged;108;11;700,3937655468504;101,74437227367736;1048,4249159857231;1332,894642695703;;;9,810803283344615;1072,3168887875297;;1960000,0;108000,0;30,677082487456993;731,0708480343075;669,7166830593934
TD3;Ant-V4_unchanged;109;11;706,3426875790518;104,51891132624075;1048,4249159857231;1332,894642695703;;;9,77260253646157;1082,0894913239913;;1980000,0;109000,0;31,513637487778897;737,8563250668307;674,829050091273
TD3;Ant-V4_unchanged;110;11;709,4803631018109;104,19675825220334;1048,4249159857231;1332,894642695703;919,1506169312248;165,6973076720549;14,276743823831731;1096,366235147823;;2000000,0;110000,0;31,416504681266016;740,8968677830769;678,0638584205449
TD3;Ant-V4_unchanged;111;11;716,343180552165;107,55838609340182;1060,3740397369052;1332,894642695703;;;9,842733816667037;1106,20896896449;;2020000,0;111000,0;32,43007361163582;748,7732541638009;683,9131069405291
TD3;Ant-V4_unchanged;112;11;720,3567618731263;108,08554501909761;1062,6275625571468;1332,894642695703;;;9,974243250760166;1116,1832122152503;;2040000,0;112000,0;32,58901800812852;752,9457798812548;687,7677438649978
TD3;Ant-V4_unchanged;113;11;721,5491361297271;111,2815959245989;1069,0463787140309;1332,894642695703;;;9,921312137083573;1126,1045243523338;;2060000,0;113000,0;33,552663613985196;755,1017997437123;687,996472515742
TD3;Ant-V4_unchanged;114;11;722,4699098761386;111,98752644390198;1076,8233038941348;1332,894642695703;;;9,872254826805808;1135,9767791791396;;2080000,0;114000,0;33,765509674038746;756,2354195501773;688,7044002020998
TD3;Ant-V4_unchanged;115;11;724,5511378175948;109,35019323144742;1083,3220377385287;1332,894642695703;1006,5718434152336;204,24055693206455;14,835734367370605;1150,8125135465102;;2100000,0;115000,0;32,97032379105198;757,5214616086469;691,5808140265428
TD3;Ant-V4_unchanged;116;11;729,0822629579027;109,12324297864916;1098,457991690045;1332,894642695703;;;9,90670954097401;1160,7192230874841;;2120000,0;116000,0;32,90189571517851;761,9841586730812;696,1803672427242
TD3;Ant-V4_unchanged;117;11;732,9442197231459;106,97538380513852;1101,7001930951262;1332,894642695703;;;9,98222617669539;1170,7014492641795;;2140000,0;117000,0;32,254291807809636;765,1985115309556;700,6899279153363
TD3;Ant-V4_unchanged;118;11;734,4500394569094;105,872071706554;1101,7001930951262;1332,894642695703;;;9,889596527273005;1180,5910457914526;;2160000,0;118000,0;31,9216306934765;766,3716701503859;702,5284087634329
TD3;Ant-V4_unchanged;119;11;735,1664877444769;106,05189672080029;1101,7001930951262;1332,894642695703;;;10,119814721020786;1190,7108605124733;;2180000,0;119000,0;31,975849975310616;767,1423377197875;703,1906377691662
TD3;Ant-V4_unchanged;120;11;739,2989052502516;102,92607251007213;1101,7001930951262;1332,894642695703;992,6908520959489;175,19659912140995;14,430160197344692;1205,1410207098181;;2200000,0;120000,0;31,033378514620242;770,3322837648718;708,2655267356313
TD3;Ant-V4_unchanged;121;11;744,0820832209195;102,93422198996389;1103,3110823706643;1332,894642695703;;;9,920076500285756;1215,0610972101038;;2220000,0;121000,0;31,035835675260017;775,1179188961795;713,0462475456594
TD3;Ant-V4_unchanged;122;11;747,6134185766612;101,42994229889835;1112,1580684767705;1332,894642695703;;;9,771969990296798;1224,8330672004006;;2240000,0;122000,0;30,582278282985822;778,195696859647;717,0311402936753
TD3;Ant-V4_unchanged;123;11;751,1381451202502;98,30553784142889;1120,1423985705344;1332,894642695703;;;9,811289700594815;1234,6443569009955;;2260000,0;123000,0;29,640234894009446;780,7783800142597;721,4979102262407
TD3;Ant-V4_unchanged;124;11;754,5539128873529;95,85162425633982;1120,1423985705344;1332,894642695703;;;10,043506340547042;1244,6878632415426;;2280000,0;124000,0;28,9003521094916;783,4542649968445;725,6535607778613
TD3;Ant-V4_unchanged;125;11;758,6022440156842;95,34513855856133;1125,8505423972313;1332,894642695703;1016,1798509626653;176,50478998543065;14,459059758619828;1259,1469230001624;;2300000,0;125000,0;28,747640925745003;787,3498849414292;729,8546030899391
